"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T9N0","2020-04-30 10:00:00","261.000","102.000","0.700","24.100","0.670","988.700","","0.000","-99.000","-99.000","-99.000","24.100","","18.600",""
"C0R800","2020-04-30 10:00:00","131.000","125.000","2.400","26.400","0.670","1001.700","","0.000","9.100","131.000","","26.600","","23.000",""
"C0K470","2020-04-30 10:00:00","97.000","273.000","0.900","27.800","0.560","1005.500","","0.000","-99.000","-99.000","-99.000","27.800","","18.600",""
"C0R720","2020-04-30 10:00:00","214.000","354.000","3.800","22.800","0.870","993.800","","0.000","-99.000","-99.000","-99.000","22.900","","21.400",""
"C0V650","2020-04-30 10:00:00","28.000","281.000","3.700","27.100","0.740","1015.200","","0.000","-99.000","-99.000","-99.000","27.500","","23.300",""
"C0R830","2020-04-30 10:00:00","383.000","47.000","3.600","23.000","0.850","973.800","","0.000","-99.000","-99.000","-99.000","23.000","","19.900",""
"C0H9C0","2020-04-30 10:00:00","3402.000","340.000","0.700","10.200","0.300","681.000","","0.000","-99.000","-99.000","-99.000","10.600","","1.500",""
"C0U780","2020-04-30 10:00:00","15.000","89.000","1.300","25.500","0.740","1016.900","","0.000","-99.000","-99.000","-99.000","25.900","","18.600",""
"C0U760","2020-04-30 10:00:00","22.000","116.000","1.300","26.800","0.680","1017.100","","0.000","-99.000","-99.000","-99.000","27.500","","17.700",""
"C0X290","2020-04-30 10:00:00","10.000","351.000","2.300","25.700","0.770","1015.700","","0.000","-99.000","-99.000","-99.000","25.700","","22.600",""
"C0E830","2020-04-30 10:00:00","37.000","325.000","2.400","24.600","0.800","1012.700","","0.000","-99.000","-99.000","-99.000","24.600","","20.100",""
"C0K330","2020-04-30 10:00:00","38.000","5.000","0.800","28.000","0.590","1012.000","","0.000","-99.000","-99.000","-99.000","28.000","","20.500",""
"C0M660","2020-04-30 10:00:00","40.000","319.000","1.200","26.600","0.640","1012.800","","0.000","-99.000","-99.000","-99.000","27.100","","20.300",""
"C0D580","2020-04-30 10:00:00","120.000","0.000","0.000","26.000","0.680","1003.400","","0.000","-99.000","-99.000","-99.000","26.300","","16.900",""
"C0R640","2020-04-30 10:00:00","21.000","253.000","2.700","27.100","0.780","1014.200","","0.000","-99.000","-99.000","-99.000","27.300","","23.300",""
"C0E810","2020-04-30 10:00:00","53.000","360.000","1.900","27.600","0.760","1011.800","","0.000","-99.000","-99.000","-99.000","27.600","","17.900",""
"C0G830","2020-04-30 10:00:00","27.000","9.000","1.000","27.500","0.820","1013.000","","0.000","-99.000","-99.000","-99.000","27.800","","21.000",""
"C0A550","2020-04-30 10:00:00","422.000","0.000","0.200","25.200","0.760","970.800","","0.000","5.500","70.000","","25.200","","17.000",""
"C0G750","2020-04-30 10:00:00","31.000","32.000","0.600","27.600","0.590","1014.100","","-99.000","-99.000","-99.000","-99.000","27.600","","20.100",""
"C0Z270","2020-04-30 10:00:00","343.000","97.000","2.400","23.200","0.760","980.000","","0.000","-99.000","-99.000","-99.000","24.500","","17.900",""
"C0UA30","2020-04-30 10:00:00","1397.000","90.000","2.000","19.800","0.750","865.200","","0.000","-99.000","-99.000","-99.000","20.400","","12.400",""
"C0I080","2020-04-30 10:00:00","536.000","192.000","0.300","28.200","0.430","958.900","","0.000","-99.000","-99.000","-99.000","28.200","","17.100",""
"C0UA00","2020-04-30 10:00:00","392.000","24.000","1.000","26.700","0.540","974.500","","0.000","-99.000","-99.000","-99.000","27.700","","15.300",""
"C0AD40","2020-04-30 10:00:00","32.000","31.000","0.900","27.600","0.510","1013.400","","0.000","-99.000","-99.000","-99.000","27.600","","17.600",""
"C0G900","2020-04-30 10:00:00","20.000","7.000","4.100","25.000","0.860","1014.200","","0.000","-99.000","-99.000","-99.000","25.300","","21.900",""
"C0S660","2020-04-30 10:00:00","794.000","88.000","2.500","23.000","0.610","930.900","","0.000","-99.000","-99.000","-99.000","23.600","","15.400",""
"C0M640","2020-04-30 10:00:00","155.000","345.000","1.500","26.700","0.650","998.800","","0.000","-99.000","-99.000","-99.000","26.700","","19.900",""
"C0R660","2020-04-30 10:00:00","20.000","295.000","3.500","26.100","0.750","1014.700","","0.000","-99.000","-99.000","-99.000","26.200","","22.200",""
"C0UA10","2020-04-30 10:00:00","1711.000","213.000","0.500","19.200","0.650","836.200","","0.000","-99.000","-99.000","-99.000","19.200","","7.600",""
"C0V770","2020-04-30 10:00:00","26.000","304.000","0.800","29.600","0.520","1013.300","","0.000","-99.000","-99.000","-99.000","29.600","","23.000",""
"C0E730","2020-04-30 10:00:00","26.000","20.000","0.400","26.900","0.650","1012.700","","0.000","-99.000","-99.000","-99.000","27.400","","20.000",""
"C0V810","2020-04-30 10:00:00","32.000","303.000","2.400","26.100","0.760","1011.900","","0.000","-99.000","-99.000","-99.000","27.200","","23.600",""
"C0A9C0","2020-04-30 10:00:00","35.000","249.000","1.400","28.200","0.510","1013.900","","0.000","-99.000","-99.000","-99.000","28.200","","19.800",""
"C0X310","2020-04-30 10:00:00","9.000","338.000","5.200","24.900","0.770","1016.600","","0.000","-99.000","-99.000","-99.000","24.900","","22.400",""
"C0K280","2020-04-30 10:00:00","23.000","19.000","2.000","29.800","0.580","1016.300","","0.000","-99.000","-99.000","-99.000","29.800","","19.000",""
"C0M650","2020-04-30 10:00:00","20.000","328.000","1.500","26.900","0.640","1014.900","","0.000","-99.000","-99.000","-99.000","26.900","","20.600",""
"C0S910","2020-04-30 10:00:00","212.000","81.000","2.100","24.700","0.990","995.200","","0.000","9.700","75.000","","24.800","","22.800",""
"C0D570","2020-04-30 10:00:00","15.000","322.000","0.500","26.400","0.780","1015.700","","0.000","-99.000","-99.000","-99.000","26.400","","18.800",""
"C0M710","2020-04-30 10:00:00","15.000","328.000","1.800","25.900","0.730","1015.300","","0.000","-99.000","-99.000","-99.000","25.900","","21.900",""
"C0V490","2020-04-30 10:00:00","20.000","328.000","1.700","27.800","0.620","1014.400","","0.000","-99.000","-99.000","-99.000","28.900","","24.400",""
"C0E870","2020-04-30 10:00:00","34.000","343.000","1.300","25.800","0.710","1014.800","","0.000","-99.000","-99.000","-99.000","25.900","","19.700",""
"C0M800","2020-04-30 10:00:00","440.000","256.000","1.200","27.800","0.480","967.200","","0.000","-99.000","-99.000","-99.000","27.800","","18.100",""
"C0A570","2020-04-30 10:00:00","360.000","90.000","0.500","26.900","0.580","976.700","","0.000","-99.000","-99.000","-99.000","26.900","","15.700",""
"C0S790","2020-04-30 10:00:00","236.000","54.000","0.700","27.900","0.650","992.900","","0.000","-99.000","-99.000","-99.000","27.900","","19.200",""
"C0D590","2020-04-30 10:00:00","143.000","356.000","0.300","25.100","0.780","1002.400","","0.000","-99.000","-99.000","-99.000","25.900","","19.100",""
"C0U990","2020-04-30 10:00:00","31.000","127.000","1.500","26.200","0.640","1015.600","","0.000","-99.000","-99.000","-99.000","26.500","","18.600",""
"C0M700","2020-04-30 10:00:00","150.000","246.000","1.200","27.500","0.660","1000.200","","0.000","-99.000","-99.000","-99.000","27.500","","19.300",""
"C0A970","2020-04-30 10:00:00","96.000","207.000","6.000","24.100","0.940","1007.900","","0.000","-99.000","-99.000","-99.000","24.300","","19.900",""
"CM0110","2020-04-30 10:00:00","7.000","3.000","2.800","26.200","0.700","1016.400","","-99.000","-99.000","-99.000","-99.000","26.300","","21.300",""
"C0S940","2020-04-30 10:00:00","150.000","37.000","1.100","27.600","0.750","1000.500","","0.000","-99.000","-99.000","-99.000","27.600","","21.200",""
"C0X250","2020-04-30 10:00:00","33.000","12.000","1.300","27.800","0.640","1012.900","","0.000","-99.000","-99.000","-99.000","27.800","","21.300",""
"C0K520","2020-04-30 10:00:00","10.000","360.000","0.600","27.700","0.620","1014.800","","0.000","-99.000","-99.000","-99.000","27.700","","20.800",""
"C0Z200","2020-04-30 10:00:00","153.000","66.000","0.800","25.900","0.590","1001.900","","0.000","-99.000","-99.000","-99.000","25.900","","16.300",""
"C0V740","2020-04-30 10:00:00","60.000","9.000","2.400","29.500","0.530","1010.300","","0.000","-99.000","-99.000","-99.000","29.500","","21.300",""
"C0V790","2020-04-30 10:00:00","410.000","229.000","4.900","27.700","0.460","969.200","","0.000","-99.000","-99.000","-99.000","27.800","","20.300",""
"C0G860","2020-04-30 10:00:00","45.000","289.000","2.100","28.000","0.560","1011.800","","0.000","-99.000","-99.000","-99.000","28.200","","21.300",""
"C0Z250","2020-04-30 10:00:00","1124.000","91.000","0.500","23.700","0.800","894.700","","0.000","-99.000","-99.000","-99.000","23.700","","12.800",""
"C0K440","2020-04-30 10:00:00","35.000","2.000","0.900","26.900","0.630","1012.900","","0.000","-99.000","-99.000","-99.000","26.900","","20.000",""
"C0T900","2020-04-30 10:00:00","160.000","108.000","1.400","26.700","0.530","998.600","","0.000","-99.000","-99.000","-99.000","26.700","","18.100",""
"C0F9V0","2020-04-30 10:00:00","525.000","348.000","2.000","27.100","0.480","958.400","","0.000","-99.000","-99.000","-99.000","27.100","","19.000",""
"C0UA20","2020-04-30 10:00:00","2619.000","265.000","0.800","13.700","0.330","-99.000","","0.000","-99.000","-99.000","-99.000","13.700","","5.100",""
"C0M850","2020-04-30 10:00:00","695.000","0.000","0.000","26.900","0.490","938.300","","0.000","-99.000","-99.000","-99.000","27.700","","17.100",""
"C0C620","2020-04-30 10:00:00","19.000","335.000","1.000","28.400","0.630","1013.800","","0.000","-99.000","-99.000","-99.000","28.700","","17.200",""
"C0I360","2020-04-30 10:00:00","300.000","272.000","2.300","26.900","0.500","981.600","","0.000","-99.000","-99.000","-99.000","26.900","","19.200",""
"C0M810","2020-04-30 10:00:00","1354.000","329.000","2.000","21.100","0.650","870.000","","0.000","-99.000","-99.000","-99.000","21.100","","14.900",""
"C0AC80","2020-04-30 10:00:00","40.000","336.000","0.400","27.700","0.530","1012.200","","0.000","-99.000","-99.000","-99.000","28.000","","18.000",""
"CM0140","2020-04-30 10:00:00","26.000","87.000","0.900","26.400","0.680","1015.700","","0.000","-99.000","-99.000","-99.000","26.400","","22.900",""
"C0SA20","2020-04-30 10:00:00","857.000","37.000","1.300","20.500","0.860","922.800","","0.000","-99.000","-99.000","-99.000","21.200","","15.700",""
"C0K490","2020-04-30 10:00:00","91.000","293.000","1.100","27.100","0.620","1006.100","","0.000","-99.000","-99.000","-99.000","27.100","","19.800",""
"C0V820","2020-04-30 10:00:00","441.000","227.000","1.500","29.400","0.490","968.600","","0.000","-99.000","-99.000","-99.000","29.400","","19.800",""
"C0S810","2020-04-30 10:00:00","65.000","70.000","1.000","27.600","0.710","1013.200","","0.000","-99.000","-99.000","-99.000","27.900","","21.000",""
"C0R580","2020-04-30 10:00:00","10.000","235.000","2.500","28.200","0.700","1015.000","","0.000","-99.000","-99.000","-99.000","28.400","","22.400",""
"C0Z330","2020-04-30 10:00:00","488.000","223.000","0.400","25.200","0.600","965.100","","0.000","-99.000","-99.000","-99.000","26.800","","17.300",""
"C0E590","2020-04-30 10:00:00","40.000","309.000","2.300","25.700","0.780","1011.700","","0.000","-99.000","-99.000","-99.000","26.100","","18.800",""
"C0D540","2020-04-30 10:00:00","227.000","0.000","0.000","27.600","0.590","992.500","","0.000","-99.000","-99.000","-99.000","27.600","","17.700",""
"C0K420","2020-04-30 10:00:00","42.000","8.000","0.600","27.500","0.610","1011.800","","0.000","-99.000","-99.000","-99.000","27.500","","20.000",""
"C0Z180","2020-04-30 10:00:00","34.000","186.000","0.800","26.300","0.610","1014.100","","0.000","-99.000","-99.000","-99.000","26.300","","18.400",""
"C0AD10","2020-04-30 10:00:00","27.000","251.000","2.200","26.300","0.570","1014.500","","0.000","-99.000","-99.000","-99.000","27.500","","20.700",""
"C0M720","2020-04-30 10:00:00","225.000","315.000","0.600","27.500","0.620","990.900","","0.000","-99.000","-99.000","-99.000","27.500","","19.300",""
"C0V450","2020-04-30 10:00:00","51.000","231.000","1.800","29.700","0.520","1010.200","","0.000","-99.000","-99.000","-99.000","29.700","","21.800",""
"C0R280","2020-04-30 10:00:00","242.000","49.000","2.200","24.600","0.810","989.900","","0.000","-99.000","-99.000","-99.000","24.700","","20.900",""
"C0E610","2020-04-30 10:00:00","850.000","239.000","0.400","23.100","0.650","923.700","","0.000","-99.000","-99.000","-99.000","23.100","","17.300",""
"C0V610","2020-04-30 10:00:00","22.000","271.000","2.600","28.100","0.720","1013.900","","0.000","-99.000","-99.000","-99.000","28.600","","23.700",""
"C0Z310","2020-04-30 10:00:00","59.000","185.000","1.100","26.600","0.710","1012.100","","0.000","-99.000","-99.000","-99.000","26.600","","20.000",""
"C0T9G0","2020-04-30 10:00:00","605.000","0.000","0.200","24.500","0.750","952.400","","0.000","-99.000","-99.000","-99.000","24.500","","17.000",""
"C0U520","2020-04-30 10:00:00","517.000","47.000","0.400","26.300","0.880","962.000","","0.000","-99.000","-99.000","-99.000","26.700","","15.000",""
"C0E750","2020-04-30 10:00:00","62.000","9.000","1.200","26.300","0.690","1008.500","","0.000","-99.000","-99.000","-99.000","26.300","","20.100",""
"C0R810","2020-04-30 10:00:00","25.000","264.000","2.500","27.100","0.680","1014.100","","0.000","-99.000","-99.000","-99.000","27.100","","22.500",""
"C0G660","2020-04-30 10:00:00","27.000","293.000","0.700","28.300","0.630","1015.800","","0.000","-99.000","-99.000","-99.000","28.300","","20.700",""
"C0W140","2020-04-30 10:00:00","21.000","123.000","2.200","25.400","0.590","1016.300","","0.000","-99.000","-99.000","-99.000","25.500","","17.300",""
"C0U720","2020-04-30 10:00:00","1260.000","79.000","1.800","20.800","0.990","891.500","","0.000","-99.000","-99.000","-99.000","21.100","","12.900",""
"C0R690","2020-04-30 10:00:00","248.000","51.000","2.500","26.400","0.720","987.900","","0.000","8.600","58.000","","26.500","","21.000",""
"C0X150","2020-04-30 10:00:00","18.000","16.000","1.900","27.800","0.690","1015.900","","0.000","-99.000","-99.000","-99.000","27.800","","21.700",""
"C0Z050","2020-04-30 10:00:00","830.000","120.000","0.400","22.900","0.630","927.400","","0.000","-99.000","-99.000","-99.000","23.000","","14.800",""
"C0I490","2020-04-30 10:00:00","1601.000","257.000","3.100","21.700","0.550","846.100","","0.000","-99.000","-99.000","-99.000","22.300","","12.700",""
"C0I090","2020-04-30 10:00:00","910.000","327.000","1.100","22.900","0.750","917.300","","0.000","-99.000","-99.000","-99.000","24.000","","16.700",""
"C0X240","2020-04-30 10:00:00","394.000","318.000","0.900","27.000","0.660","973.000","","0.000","-99.000","-99.000","-99.000","27.000","","18.300",""
"C0S990","2020-04-30 10:00:00","409.000","26.000","3.000","22.700","0.800","972.200","","0.000","-99.000","-99.000","-99.000","22.800","","19.900",""
"C0E850","2020-04-30 10:00:00","104.000","293.000","0.500","26.300","0.680","1004.800","","0.000","-99.000","-99.000","-99.000","26.400","","17.800",""
"C0T9B0","2020-04-30 10:00:00","558.000","134.000","2.300","23.000","0.710","956.500","","0.000","-99.000","-99.000","-99.000","23.400","","17.200",""
"C0G650","2020-04-30 10:00:00","34.000","0.000","0.200","29.200","0.570","1012.600","","0.000","-99.000","-99.000","-99.000","29.200","","20.600",""
"C0K580","2020-04-30 10:00:00","26.000","17.000","1.000","28.000","0.720","1015.100","","0.000","-99.000","-99.000","-99.000","28.000","","20.100",""
"C0X050","2020-04-30 10:00:00","25.000","304.000","1.600","29.100","0.640","1012.700","","0.000","-99.000","-99.000","-99.000","29.100","","20.100",""
"CM0100","2020-04-30 10:00:00","25.000","317.000","1.500","26.100","0.650","1014.300","","0.000","-99.000","-99.000","-99.000","26.300","","19.500",""
"C0AC70","2020-04-30 10:00:00","71.000","0.000","0.000","28.400","0.470","1009.300","","0.000","-99.000","-99.000","-99.000","28.400","","20.800",""
"CM0130","2020-04-30 10:00:00","11.000","335.000","4.000","24.800","0.740","1016.300","","0.000","-99.000","-99.000","-99.000","24.900","","23.400",""
"C0W110","2020-04-30 10:00:00","16.000","342.000","2.500","22.000","0.800","1016.700","","0.000","-99.000","-99.000","-99.000","22.000","","18.300",""
"C0R670","2020-04-30 10:00:00","26.000","77.000","2.300","28.200","0.600","1014.900","","0.000","-99.000","-99.000","-99.000","28.300","","24.600",""
"C0X120","2020-04-30 10:00:00","28.000","351.000","2.200","27.300","0.690","1014.500","","0.000","-99.000","-99.000","-99.000","27.300","","21.700",""
"C0R100","2020-04-30 10:00:00","1006.000","67.000","0.900","24.900","0.630","906.900","","0.500","-99.000","-99.000","-99.000","24.900","","14.700",""
"C0R740","2020-04-30 10:00:00","58.000","102.000","5.000","27.200","0.630","1010.400","","0.000","-99.000","-99.000","-99.000","27.600","","24.000",""
"C0C700","2020-04-30 10:00:00","151.000","151.000","0.400","26.400","0.500","1000.400","","0.000","-99.000","-99.000","-99.000","26.600","","20.300",""
"C0W130","2020-04-30 10:00:00","18.000","18.000","3.700","24.900","0.740","1014.200","","0.000","-99.000","-99.000","-99.000","24.900","","20.400",""
"C0F9R0","2020-04-30 10:00:00","20.000","14.000","1.800","26.400","0.870","1015.500","","0.000","-99.000","-99.000","-99.000","26.500","","21.000",""
